ddlat;ddlon;tax
-76.1;1.62;Lejeunea_phyllobola
-76.1;1.6;Lejeunea_phyllobola
-75.53;4.85;Lejeunea_phyllobola
-75.51;4.82;Lejeunea_phyllobola
-76.28;4.47;Lejeunea_pterigonia
-76.1;1.6;Lejeunea_pterigonia
-76.08;1.62;Lejeunea_pterigonia
-73.92;5.63;Lejeunea_pterigonia
-74.32;4.65;Lejeunea_pterigonia
-75.65;4.62;Lejeunea_pterigonia
-75.9;5.35;Lejeunea_pterigonia
-75.62;4.83;Lejeunea_pterigonia
-75.62;4.83;Lejeunea_pterigonia
-75.48;4.7;Lejeunea_pterigonia
-75.15;5.12;Lejeunea_pterigonia
-75.3;4.9;Lejeunea_pterigonia
-75.08;4.7;Lejeunea_pterigonia
-77.3;1.27;Lejeunea_pterigonia
-72.22;6.08;Lejeunea_pterigonia
-75.92;5.3;Lejeunea_pulverulenta
-74.08;11.11;Lejeunea_raddiana
-74.1;11.13;Lejeunea_raddiana
-76.1;1.61;Lejeunea_raddiana
-76.1;1.62;Lejeunea_raddiana
-76.1;1.6;Lejeunea_raddiana
-73.28;4.85;Lejeunea_raddiana
-75.51;4.82;Lejeunea_raddiana
-75.53;4.85;Lejeunea_raddiana
-73.46;5.71;Lejeunea_ramulosa
-75.53;4.85;Lejeunea_ramulosa
-75.35;4.64;Lejeunea_ramulosa
-72.24;6.1;Lejeunea_ramulosa
-74.08;11.1;Lejeunea_reflexistipula
-76.1;1.62;Lejeunea_reflexistipula
-72.43;6.05;Lejeunea_reflexistipula
-72.43;6.05;Lejeunea_reflexistipula
-73.46;5.71;Lejeunea_reflexistipula
-75.55;4.84;Lejeunea_reflexistipula
-75.54;4.84;Lejeunea_reflexistipula
-75.55;4.84;Lejeunea_reflexistipula
-77.65;0.82;Lejeunea_reflexistipula
-76.12;4.53;Lejeunea_rotundifolia
-76.28;4.47;Lejeunea_rotundifolia
-73.82;4.22;Lejeunea_rotundifolia
-75.7;4.52;Lejeunea_ryszardii
-74.22;4.28;Lejeunea_schultesii
-73.81;6.14;Lejeunea_serpillifolioides
-75.44;10.36;Lejeunea_setiloba
-71.33;0.33;Lejeunea_subsessilis
-76.27;5.73;Lejeunea_subspathulata
-76.47;5.3;Lejeunea_subspathulata
-76.22;5.83;Lejeunea_sulphurea
-76.08;5.76;Lejeunea_sulphurea
-76.23;5.84;Lejeunea_sulphurea
-76.22;5.83;Lejeunea_sulphurea
-76.09;1.61;Lejeunea_sulphurea
-75.92;1.75;Lejeunea_sulphurea
-75.92;1.75;Lejeunea_sulphurea
-73.57;5.44;Lejeunea_sulphurea
-76.04;5.41;Lejeunea_sulphurea
-76.03;5.4;Lejeunea_sulphurea
-76.2;5.39;Lejeunea_sulphurea
-76.18;5.38;Lejeunea_sulphurea
-76.18;5.38;Lejeunea_sulphurea
-76.03;5.4;Lejeunea_sulphurea
-76.03;5.4;Lejeunea_sulphurea
-76.03;5.4;Lejeunea_sulphurea
-76.04;5.41;Lejeunea_sulphurea
-75.92;5.3;Lejeunea_sulphurea
-75.92;5.3;Lejeunea_sulphurea
-75.92;5.3;Lejeunea_sulphurea
-75.92;5.3;Lejeunea_sulphurea
-75.62;4.83;Lejeunea_sulphurea
-75.62;4.83;Lejeunea_sulphurea
-75.52;4.83;Lejeunea_sulphurea
-75.51;4.71;Lejeunea_sulphurea
-75.48;4.7;Lejeunea_sulphurea
-75.48;4.7;Lejeunea_sulphurea
-75.49;4.71;Lejeunea_sulphurea
-72.89;7.02;Lejeunea_sulphurea
-76.05;5.39;Lejeunea_tapajosensis
-74.5;6.5;Lejeunea_trinitensis
-75.57;7.91;Lejeunea_trinitensis
-75.57;7.91;Lejeunea_trinitensis
-75.56;7.91;Lejeunea_trinitensis
-75.57;7.91;Lejeunea_trinitensis
-75.56;7.91;Lejeunea_trinitensis
-75.42;9.63;Lejeunea_trinitensis
-75.42;9.63;Lejeunea_trinitensis
-75.43;9.63;Lejeunea_trinitensis
-75.43;9.62;Lejeunea_trinitensis
-75.43;9.63;Lejeunea_trinitensis
-75.43;9.62;Lejeunea_trinitensis
-75.43;9.62;Lejeunea_trinitensis
-75.43;9.62;Lejeunea_trinitensis
-75.43;9.63;Lejeunea_trinitensis
-75.43;9.62;Lejeunea_trinitensis
-75.42;10.38;Lejeunea_trinitensis
-75.43;10.37;Lejeunea_trinitensis
-75.43;10.37;Lejeunea_trinitensis
-75.43;10.37;Lejeunea_trinitensis
-75.49;10.3;Lejeunea_trinitensis
-75.48;10.3;Lejeunea_trinitensis
-75.43;10.37;Lejeunea_trinitensis
-75.43;10.37;Lejeunea_trinitensis
-75.45;10.36;Lejeunea_trinitensis
-75.43;10.37;Lejeunea_trinitensis
-75.43;10.37;Lejeunea_trinitensis
-75.43;10.37;Lejeunea_trinitensis
-75.43;10.37;Lejeunea_trinitensis
-75.44;10.36;Lejeunea_trinitensis
-75.45;10.36;Lejeunea_trinitensis
-75.48;10.31;Lejeunea_trinitensis
-75.49;10.3;Lejeunea_trinitensis
-75.38;10.48;Lejeunea_trinitensis
-73.5;9.68;Lejeunea_trinitensis
-73.5;9.69;Lejeunea_trinitensis
-75.67;6.65;Lepicolea_pruinosa
-75.67;6.68;Lepicolea_pruinosa
-75.67;6.68;Lepicolea_pruinosa
-75.67;6.65;Lepicolea_pruinosa
-76.08;6.42;Lepicolea_pruinosa
-76.08;6.47;Lepicolea_pruinosa
-75.67;6.33;Lepicolea_pruinosa
-75.3;5.67;Lepicolea_pruinosa
-76.3;2.37;Lepicolea_pruinosa
-76.31;2.35;Lepicolea_pruinosa
-76.35;2.37;Lepicolea_pruinosa
-76.35;2.37;Lepicolea_pruinosa
-76.3;2.37;Lepicolea_pruinosa
-76.31;2.35;Lepicolea_pruinosa
-76.38;2.4;Lepicolea_pruinosa
-76.47;2.17;Lepicolea_pruinosa
-76.6;1.92;Lepicolea_pruinosa
-76.6;1.92;Lepicolea_pruinosa
-76.59;1.94;Lepicolea_pruinosa
-72.37;4.1;Lepicolea_pruinosa
-74.1;3.92;Lepicolea_pruinosa
-74.1;3.92;Lepicolea_pruinosa
-74.1;3.92;Lepicolea_pruinosa
-74.1;3.92;Lepicolea_pruinosa
-74.1;3.92;Lepicolea_pruinosa
-73.27;5.4;Lepicolea_pruinosa
-73.25;5.4;Lepicolea_pruinosa
-73.25;5.39;Lepicolea_pruinosa
-74.17;5.02;Lepicolea_pruinosa
-74.18;5.02;Lepicolea_pruinosa
-74.18;5.02;Lepicolea_pruinosa
-74.19;5.01;Lepicolea_pruinosa
-74.18;5.02;Lepicolea_pruinosa
-74.19;5.01;Lepicolea_pruinosa
-74.17;4.92;Lepicolea_pruinosa
-74.19;5;Lepicolea_pruinosa
-74.19;5;Lepicolea_pruinosa
-74.19;5;Lepicolea_pruinosa
-73.75;4.55;Lepicolea_pruinosa
-73.75;4.55;Lepicolea_pruinosa
-73.76;4.54;Lepicolea_pruinosa
-73.72;4.53;Lepicolea_pruinosa
-73.75;4.55;Lepicolea_pruinosa
-73.75;4.55;Lepicolea_pruinosa
-73.81;4.8;Lepicolea_pruinosa
-73.8;4.77;Lepicolea_pruinosa
-73.81;4.8;Lepicolea_pruinosa
-73.8;4.77;Lepicolea_pruinosa
-74.47;4.22;Lepicolea_pruinosa
-74.38;4.11;Lepicolea_pruinosa
-74.35;4.08;Lepicolea_pruinosa
-74.35;4.08;Lepicolea_pruinosa
-74.38;4.11;Lepicolea_pruinosa
-75.73;5.53;Lepicolea_pruinosa
-76.05;5.15;Lepicolea_pruinosa
-76.06;5.14;Lepicolea_pruinosa
-76.06;5.13;Lepicolea_pruinosa
-76.05;5.15;Lepicolea_pruinosa
-77.97;1.17;Lepicolea_pruinosa
-77.97;1.17;Lepicolea_pruinosa
-77.23;1.27;Lepicolea_pruinosa
-77.23;1.27;Lepicolea_pruinosa
-77.22;1.17;Lepicolea_pruinosa
-72.08;6.47;Lepicolea_pruinosa
-74.07;4.57;Lepicolea_pruinosa
-74.07;4.57;Lepicolea_pruinosa
-74.32;4.03;Lepicolea_pruinosa
-74.32;4.03;Lepicolea_pruinosa
-75.62;4.83;Lepidolejeunea_auriculata
-76.27;5.73;Lepidolejeunea_cordifissa
-75.62;4.83;Lepidolejeunea_cordifissa
-73.42;6.16;Lepidolejeunea_eluta
-73.42;6.17;Lepidolejeunea_eluta
-78.2;2.94;Lepidolejeunea_eluta
-78.18;2.97;Lepidolejeunea_eluta
-78.18;2.97;Lepidolejeunea_eluta
-77.5;5.57;Lepidolejeunea_grossepapulosa
-76.23;5.84;Lepidolejeunea_grossepapulosa
-76.25;5.76;Lepidolejeunea_grossepapulosa
-76.63;5.34;Lepidolejeunea_grossepapulosa
-76.63;5.34;Lepidolejeunea_grossepapulosa
-76.05;5.42;Lepidolejeunea_grossepapulosa
-76.05;5.42;Lepidolejeunea_grossepapulosa
-76.04;5.41;Lepidolejeunea_grossepapulosa
-76.04;5.41;Lepidolejeunea_grossepapulosa
-76.05;5.42;Lepidolejeunea_grossepapulosa
-76.04;5.41;Lepidolejeunea_grossepapulosa
-76.05;5.42;Lepidolejeunea_grossepapulosa
-76.05;5.42;Lepidolejeunea_grossepapulosa
-75.92;5.3;Lepidolejeunea_grossepapulosa
-76.37;2.27;Lepidolejeunea_involuta
-76.1;1.62;Lepidolejeunea_involuta
-75.65;4.63;Lepidolejeunea_involuta
-75.65;4.63;Lepidolejeunea_involuta
-75.65;4.63;Lepidolejeunea_involuta
-75.71;4.5;Lepidolejeunea_involuta
-75.7;4.48;Lepidolejeunea_involuta
-75.71;4.5;Lepidolejeunea_involuta
-76.05;5.42;Lepidolejeunea_involuta
-75.92;5.3;Lepidolejeunea_involuta
-75.92;5.3;Lepidolejeunea_involuta
-76.6;1.92;Lepidolejeunea_sullivantii
-75.62;4.83;Lepidolejeunea_sullivantii
-72.3;6.42;Lepidozia_alstonii
-73.35;5.76;Lepidozia_alstonii
-72.79;5.7;Lepidozia_alstonii
-73.95;4.95;Lepidozia_alstonii
-75.51;4.71;Lepidozia_alstonii
-75.51;4.71;Lepidozia_alstonii
-73.22;6.08;Lepidozia_alstonii
-73.22;6.06;Lepidozia_alstonii
-73.22;6.06;Lepidozia_alstonii
-73.23;6.07;Lepidozia_alstonii
-72.27;6.32;Lepidozia_alstonii
-76.6;1.92;Lepidozia_andicola
-76.68;3.5;Lepidozia_andicola
-76.68;3.5;Lepidozia_andicola
-73.3;5.17;Lepidozia_andicola
-74.21;5.01;Lepidozia_andicola
-73.58;5.24;Lepidozia_andicola
-73.58;5.24;Lepidozia_andicola
-73.58;5.22;Lepidozia_andicola
-73.71;4.53;Lepidozia_andicola
-73.71;4.53;Lepidozia_andicola
-75.62;4.83;Lepidozia_andicola
-76.39;2.37;Lepidozia_auriculata
-76.39;2.37;Lepidozia_auriculata
-76.38;2.4;Lepidozia_auriculata
-74.16;3.97;Lepidozia_auriculata
-74.16;3.97;Lepidozia_auriculata
-73.27;5.4;Lepidozia_auriculata
-73.83;4.76;Lepidozia_auriculata
-73.79;4.67;Lepidozia_auriculata
-73.79;4.67;Lepidozia_auriculata
-73.82;4.73;Lepidozia_auriculata
-73.83;4.76;Lepidozia_auriculata
-73.76;4.59;Lepidozia_auriculata
-73.81;4.71;Lepidozia_auriculata
-73.82;4.71;Lepidozia_auriculata
-73.82;4.71;Lepidozia_auriculata
-73.92;4.75;Lepidozia_auriculata
-73.92;4.75;Lepidozia_auriculata
-72.28;6.35;Lepidozia_auriculata
-74.03;4.57;Lepidozia_auriculata
-74.03;4.56;Lepidozia_auriculata
-74.03;4.56;Lepidozia_auriculata
-74.42;3.75;Lepidozia_auriculata
-76.1;1.62;Lepidozia_cupressina
-76.1;1.61;Lepidozia_cupressina
-73.45;5.7;Lepidozia_cupressina
-73.43;5.76;Lepidozia_cupressina
-73.46;5.71;Lepidozia_cupressina
-73.33;5.76;Lepidozia_cupressina
-73.39;5.74;Lepidozia_cupressina
-73.43;5.76;Lepidozia_cupressina
-73.43;5.76;Lepidozia_cupressina
-73.41;5.74;Lepidozia_cupressina
-73.35;5.76;Lepidozia_cupressina
-72.98;5.95;Lepidozia_cupressina
-73.57;5.44;Lepidozia_cupressina
-73.25;5.38;Lepidozia_cupressina
-73.41;5.44;Lepidozia_cupressina
-74.17;5.02;Lepidozia_cupressina
-74.18;5;Lepidozia_cupressina
-73.99;5.95;Lepidozia_cupressina
-74.3;3.96;Lepidozia_cupressina
-74.3;3.96;Lepidozia_cupressina
-76.1;1.61;Lepidozia_dendritica
-74.19;5.01;Lepidozia_dendritica
-74.19;5;Lepidozia_dendritica
-74.19;5.01;Lepidozia_dendritica
-74;5.22;Lepidozia_dendritica
-74;5.22;Lepidozia_dendritica
-75.36;4.65;Lepidozia_dendritica
-75.36;4.65;Lepidozia_dendritica
-74.07;4.58;Lepidozia_dendritica
-75.68;6.65;Lepidozia_incurvata
-75.68;6.65;Lepidozia_incurvata
-75.69;6.29;Lepidozia_incurvata
-76.66;5.69;Lepidozia_incurvata
-76.66;5.69;Lepidozia_incurvata
-76.28;2.32;Lepidozia_incurvata
-76.28;2.32;Lepidozia_incurvata
-76.09;2.43;Lepidozia_incurvata
-76.6;1.92;Lepidozia_incurvata
-76.12;2.22;Lepidozia_incurvata
-75.93;2.22;Lepidozia_incurvata
-75.93;2.22;Lepidozia_incurvata
-75.93;2.22;Lepidozia_incurvata
-75.93;2.22;Lepidozia_incurvata
-76.1;1.61;Lepidozia_incurvata
-76.12;1.57;Lepidozia_incurvata
-76.09;1.61;Lepidozia_incurvata
-73.89;4.05;Lepidozia_incurvata
-73.89;4.05;Lepidozia_incurvata
-74.1;3.92;Lepidozia_incurvata
-74.1;3.92;Lepidozia_incurvata
-73.85;3.78;Lepidozia_incurvata
-72.3;6.42;Lepidozia_incurvata
-72.36;6.48;Lepidozia_incurvata
-72.35;6.47;Lepidozia_incurvata
-72.35;6.47;Lepidozia_incurvata
-73.25;5.38;Lepidozia_incurvata
-74.18;5.02;Lepidozia_incurvata
-74.18;5.02;Lepidozia_incurvata
-74.17;5.04;Lepidozia_incurvata
-74.17;5.02;Lepidozia_incurvata
-74.19;5.01;Lepidozia_incurvata
-74.19;5.01;Lepidozia_incurvata
-74.19;5;Lepidozia_incurvata
-74.19;5.01;Lepidozia_incurvata
-74.19;5.01;Lepidozia_incurvata
-74.19;5;Lepidozia_incurvata
-73.72;4.53;Lepidozia_incurvata
-73.75;4.56;Lepidozia_incurvata
-73.75;4.56;Lepidozia_incurvata
-73.75;4.55;Lepidozia_incurvata
-73.75;4.55;Lepidozia_incurvata
-73.72;4.53;Lepidozia_incurvata
-73.75;4.56;Lepidozia_incurvata
-73.75;4.56;Lepidozia_incurvata
-73.75;4.55;Lepidozia_incurvata
-73.85;4.81;Lepidozia_incurvata
-73.82;4.85;Lepidozia_incurvata
-73.82;4.85;Lepidozia_incurvata
-73.85;4.81;Lepidozia_incurvata
-73.79;4.79;Lepidozia_incurvata
-73.95;4.95;Lepidozia_incurvata
-73.79;4.79;Lepidozia_incurvata
-74.32;4.43;Lepidozia_incurvata
-74.32;4.45;Lepidozia_incurvata
-74.32;4.45;Lepidozia_incurvata
-74.38;4.11;Lepidozia_incurvata
-75.7;4.53;Lepidozia_incurvata
-76.06;5.13;Lepidozia_incurvata
-76.06;5.13;Lepidozia_incurvata
-75.54;4.84;Lepidozia_incurvata
-75.52;4.83;Lepidozia_incurvata
-75.53;4.84;Lepidozia_incurvata
-75.52;4.83;Lepidozia_incurvata
-75.5;4.82;Lepidozia_incurvata
-75.52;4.83;Lepidozia_incurvata
-72.57;7;Lepidozia_incurvata
-72.57;7;Lepidozia_incurvata
-73.23;6.07;Lepidozia_incurvata
-73.22;6.06;Lepidozia_incurvata
-73.23;6.05;Lepidozia_incurvata
-73.2;6.06;Lepidozia_incurvata
-72.32;6.09;Lepidozia_incurvata
-72.32;6.09;Lepidozia_incurvata
-72.32;6.09;Lepidozia_incurvata
-72.32;6.09;Lepidozia_incurvata
-72.33;6.12;Lepidozia_incurvata
-72.25;6.3;Lepidozia_incurvata
-72.25;6.3;Lepidozia_incurvata
-76.6;1.92;Lepidozia_macrocolea
-76.6;1.92;Lepidozia_macrocolea
-76.1;1.62;Lepidozia_macrocolea
-74.32;3.78;Lepidozia_macrocolea
-74.32;3.81;Lepidozia_macrocolea
-74.32;3.82;Lepidozia_macrocolea
-74.15;3.93;Lepidozia_macrocolea
-74.17;3.99;Lepidozia_macrocolea
-74.32;3.82;Lepidozia_macrocolea
-74.32;3.78;Lepidozia_macrocolea
-74.15;3.93;Lepidozia_macrocolea
-74.17;3.99;Lepidozia_macrocolea
-72.32;6.37;Lepidozia_macrocolea
-72.32;6.37;Lepidozia_macrocolea
-72.33;6.34;Lepidozia_macrocolea
-73.08;5.94;Lepidozia_macrocolea
-73.08;5.94;Lepidozia_macrocolea
-74.01;5.21;Lepidozia_macrocolea
-74.01;5.21;Lepidozia_macrocolea
-73.83;4.76;Lepidozia_macrocolea
-73.83;4.76;Lepidozia_macrocolea
-73.83;4.76;Lepidozia_macrocolea
-73.83;4.76;Lepidozia_macrocolea
-73.78;4.9;Lepidozia_macrocolea
-73.81;4.8;Lepidozia_macrocolea
-73.81;4.8;Lepidozia_macrocolea
-75.34;4.62;Lepidozia_macrocolea
-75.32;4.67;Lepidozia_macrocolea
-75.34;4.62;Lepidozia_macrocolea
-74.57;3.85;Lepidozia_macrocolea
-73.08;6.77;Lepidozia_macrocolea
-73.08;5.98;Lepidozia_macrocolea
-69.5;-1.5;Lepidozia_macrocolea
-69.5;-1.5;Lepidozia_macrocolea
-69.5;-1.5;Lepidozia_macrocolea
-69.5;-1.5;Lepidozia_macrocolea
-74.22;4.28;Lepidozia_macrocolea
-74.21;4.3;Lepidozia_macrocolea
-74.21;4.3;Lepidozia_macrocolea
-74.42;3.75;Lepidozia_macrocolea
-76.32;6.53;Lepidozia_patens
-76.32;6.53;Lepidozia_patens
-76.32;6.53;Lepidozia_patens
-76.66;5.69;Lepidozia_patens
-76.66;5.69;Lepidozia_patens
-76.23;5.84;Lepidozia_patens
-76.25;5.76;Lepidozia_patens
-76.22;4.86;Lepidozia_patens
-76.23;4.88;Lepidozia_patens
-76.23;4.88;Lepidozia_patens
-76.22;4.86;Lepidozia_patens
-76.17;4.88;Lepidozia_patens
-76.17;4.88;Lepidozia_patens
-73.98;11.01;Lepidozia_patens
-73.97;11.03;Lepidozia_patens
-73.67;10.83;Lepidozia_patens
-73.3;4.86;Lepidozia_patens
-76.04;5.41;Lepidozia_patens
-76.04;5.41;Lepidozia_patens
-76.05;5.42;Lepidozia_patens
-76.04;5.41;Lepidozia_patens
-76.04;5.41;Lepidozia_patens
-76.05;5.42;Lepidozia_patens
-75.92;5.3;Lepidozia_patens
-78.13;1.3;Lepidozia_patens
-78.2;1.33;Lepidozia_patens
-72.57;7;Lepidozia_patens
-72.57;7;Lepidozia_patens
-76.32;6.53;Lepidozia_pinnaticruris
-76.32;6.53;Lepidozia_pinnaticruris
-76.23;5.84;Lepidozia_pinnaticruris
-76.25;5.76;Lepidozia_pinnaticruris
-76.58;3.67;Lepidozia_pinnaticruris
-76.92;3.87;Lepidozia_pinnaticruris
-76.04;5.41;Lepidozia_pinnaticruris
-76.04;5.41;Lepidozia_pinnaticruris
-76.04;5.41;Lepidozia_pinnaticruris
-76.04;5.41;Lepidozia_pinnaticruris
-75.92;5.3;Lepidozia_pinnaticruris
-78.22;1.1;Lepidozia_pinnaticruris
-75.68;6.65;Lepidozia_reptans
-75.68;6.65;Lepidozia_reptans
-73.6;5.42;Lepidozia_reptans
-74.32;4.45;Lepidozia_reptans
-74.32;4.44;Lepidozia_reptans
-76.05;5.13;Lepidozia_reptans
-76.05;5.13;Lepidozia_reptans
-75.5;4.7;Lepidozia_reptans
-75.51;4.71;Lepidozia_reptans
-75.51;4.71;Lepidozia_reptans
-75.5;4.7;Lepidozia_reptans
-75.33;4.6;Lepidozia_reptans
-74.03;4.56;Lepidozia_reptans
-74.03;4.57;Lepidozia_reptans
-74.03;4.56;Lepidozia_reptans
-74.07;11.11;Lepidozia_squarrosa
-74.07;11.11;Lepidozia_squarrosa
-73.72;10.87;Lepidozia_squarrosa
-74.17;3.99;Lepidozia_squarrosa
-74.17;3.99;Lepidozia_squarrosa
-74.25;3.75;Lepidozia_squarrosa
-73.73;4.52;Lepidozia_squarrosa
-73.75;4.52;Lepidozia_squarrosa
-73.73;4.52;Lepidozia_squarrosa
-74.02;4.57;Lepidozia_squarrosa
-74.02;4.57;Lepidozia_squarrosa
-74.03;4.57;Lepidozia_squarrosa
-76.6;1.92;Lepidozia_subdichotoma
-76.1;1.6;Lepidozia_subdichotoma
-73.72;4.53;Lepidozia_subdichotoma
-77.1;7.8;Leptolejeunea_elliptica
-77.08;7.78;Leptolejeunea_elliptica
-77.1;7.8;Leptolejeunea_elliptica
-77.08;7.78;Leptolejeunea_elliptica
-77.15;7.85;Leptolejeunea_elliptica
-77.15;7.85;Leptolejeunea_elliptica
-77.15;7.85;Leptolejeunea_elliptica
-77.15;7.85;Leptolejeunea_elliptica
-77.5;5.58;Leptolejeunea_elliptica
-77.5;5.57;Leptolejeunea_elliptica
-77.5;5.57;Leptolejeunea_elliptica
-77.5;5.58;Leptolejeunea_elliptica
-77.5;5.57;Leptolejeunea_elliptica
-76.65;5.68;Leptolejeunea_elliptica
-72.16;7;Leptolejeunea_elliptica
-72.16;7;Leptolejeunea_elliptica
-72.16;7;Leptolejeunea_elliptica
-72.15;7;Leptolejeunea_elliptica
-72.15;7;Leptolejeunea_elliptica
-72.91;9.03;Leptolejeunea_elliptica
-72.91;9.03;Leptolejeunea_elliptica
-72.73;8.63;Leptolejeunea_elliptica
-73.04;7.17;Leptolejeunea_elliptica
-73.03;7.17;Leptolejeunea_elliptica
-74.35;0.61;Leptolejeunea_exocellata
-76.52;5.76;Leptolejeunea_jamaicensis
-76.52;5.76;Leptolejeunea_obfuscata
-76.43;5.3;Leptolejeunea_radicosa
-73.42;6.17;Leptolejeunea_radicosa
-76.52;5.76;Leptolejeunea_serratifolia
-76.65;5.68;Leptolejeunea_tridentata
-76.08;5.76;Leptoscyphus_amphibolius
-76.23;5.84;Leptoscyphus_amphibolius
-74.04;11.1;Leptoscyphus_amphibolius
-74.04;11.1;Leptoscyphus_amphibolius
-76.15;2.55;Leptoscyphus_amphibolius
-75.93;2.22;Leptoscyphus_amphibolius
-75.93;2.22;Leptoscyphus_amphibolius
-76.11;1.6;Leptoscyphus_amphibolius
-73.92;3.25;Leptoscyphus_amphibolius
-73.5;5.68;Leptoscyphus_amphibolius
-73.45;5.7;Leptoscyphus_amphibolius
-73.42;5.65;Leptoscyphus_amphibolius
-73.33;5.76;Leptoscyphus_amphibolius
-73.41;5.74;Leptoscyphus_amphibolius
-73.5;5.68;Leptoscyphus_amphibolius
-73.43;5.76;Leptoscyphus_amphibolius
-73.43;5.76;Leptoscyphus_amphibolius
-73.43;5.76;Leptoscyphus_amphibolius
-72.74;5.72;Leptoscyphus_amphibolius
-73.57;5.44;Leptoscyphus_amphibolius
-73.25;5.4;Leptoscyphus_amphibolius
-73.41;5.44;Leptoscyphus_amphibolius
-73.3;4.86;Leptoscyphus_amphibolius
-73.3;4.86;Leptoscyphus_amphibolius
-73.3;4.86;Leptoscyphus_amphibolius
-74.18;5.02;Leptoscyphus_amphibolius
-74.19;5.01;Leptoscyphus_amphibolius
-74.32;4.68;Leptoscyphus_amphibolius
-74.32;4.68;Leptoscyphus_amphibolius
-73.95;4.95;Leptoscyphus_amphibolius
-75.53;4.84;Leptoscyphus_amphibolius
-73.18;6.1;Leptoscyphus_amphibolius
-74.07;4.58;Leptoscyphus_amphibolius
-75.1;6.22;Leptoscyphus_cleefii
-76.25;2.5;Leptoscyphus_cleefii
-76.35;2.35;Leptoscyphus_cleefii
-76.35;2.35;Leptoscyphus_cleefii
-76.25;2.5;Leptoscyphus_cleefii
-74.13;3.94;Leptoscyphus_cleefii
-74.06;3.98;Leptoscyphus_cleefii
-74.06;3.98;Leptoscyphus_cleefii
-74.11;3.94;Leptoscyphus_cleefii
-74.13;3.94;Leptoscyphus_cleefii
-74.2;3.75;Leptoscyphus_cleefii
-74.25;3.75;Leptoscyphus_cleefii
-74.25;3.75;Leptoscyphus_cleefii
-73.08;5.94;Leptoscyphus_cleefii
-74;5.22;Leptoscyphus_cleefii
-73.75;4.52;Leptoscyphus_cleefii
-73.72;4.53;Leptoscyphus_cleefii
-73.72;4.53;Leptoscyphus_cleefii
-73.76;4.59;Leptoscyphus_cleefii
-73.83;4.72;Leptoscyphus_cleefii
-73.83;4.72;Leptoscyphus_cleefii
-73.85;4.81;Leptoscyphus_cleefii
-73.85;4.81;Leptoscyphus_cleefii
-73.92;4.75;Leptoscyphus_cleefii
-73.95;4.95;Leptoscyphus_cleefii
-73.92;4.75;Leptoscyphus_cleefii
-76.06;5.13;Leptoscyphus_cleefii
-76.06;5.13;Leptoscyphus_cleefii
-75.62;4.83;Leptoscyphus_cleefii
-75.62;4.83;Leptoscyphus_cleefii
-73.08;5.98;Leptoscyphus_cleefii
-73.08;5.98;Leptoscyphus_cleefii
-72.27;6.32;Leptoscyphus_cleefii
-72.28;6.35;Leptoscyphus_cleefii
-72.27;6.32;Leptoscyphus_cleefii
-74.01;4.57;Leptoscyphus_cleefii
-74.2;4.27;Leptoscyphus_cleefii
-74.25;4.1;Leptoscyphus_cleefii
-74.25;4.08;Leptoscyphus_cleefii
-74.21;4.29;Leptoscyphus_cleefii
-74.21;4.29;Leptoscyphus_cleefii
-74.42;3.75;Leptoscyphus_cleefii
-74.42;3.75;Leptoscyphus_cleefii
-74.42;3.75;Leptoscyphus_cleefii
-75.3;5.7;Leptoscyphus_cuneifolius
-76.38;2.35;Leptoscyphus_cuneifolius
-73.72;4.47;Leptoscyphus_cuneifolius
-74.19;5.01;Leptoscyphus_cuneifolius
-74.19;5.01;Leptoscyphus_cuneifolius
-74.22;4.87;Leptoscyphus_cuneifolius
-73.75;4.52;Leptoscyphus_cuneifolius
-73.95;4.95;Leptoscyphus_cuneifolius
-73.83;4.86;Leptoscyphus_cuneifolius
-73.83;4.86;Leptoscyphus_cuneifolius
-75.35;4.88;Leptoscyphus_cuneifolius
-75.35;4.88;Leptoscyphus_cuneifolius
-75.3;4.9;Leptoscyphus_cuneifolius
-74.03;4.57;Leptoscyphus_cuneifolius
-74.03;4.56;Leptoscyphus_cuneifolius
-74.03;4.57;Leptoscyphus_cuneifolius
-74.03;4.56;Leptoscyphus_cuneifolius
-74.03;4.57;Leptoscyphus_cuneifolius
-76.08;5.76;Leptoscyphus_gibbosus
-76.23;5.84;Leptoscyphus_gibbosus
-76.1;1.61;Leptoscyphus_gibbosus
-76.06;5.13;Leptoscyphus_gibbosus
-76.06;5.13;Leptoscyphus_gibbosus
-76.04;5.41;Leptoscyphus_gibbosus
-76.04;5.41;Leptoscyphus_gibbosus
-76.04;5.41;Leptoscyphus_gibbosus
-76.04;5.41;Leptoscyphus_gibbosus
-75.92;5.3;Leptoscyphus_gibbosus
-75.48;4.7;Leptoscyphus_gibbosus
-75.5;4.71;Leptoscyphus_gibbosus
-75.35;4.64;Leptoscyphus_gibbosus
-75.74;4.08;Leptoscyphus_gibbosus
-75.73;4.07;Leptoscyphus_gibbosus
-76.1;5.03;Leptoscyphus_hexagonus
-73.92;4.75;Leptoscyphus_intermedius
-74.43;4.11;Leptoscyphus_intermedius
-75.33;4.59;Leptoscyphus_intermedius
-75.3;5.7;Leptoscyphus_jackii
-76.06;5.13;Leptoscyphus_jackii
-76.06;5.13;Leptoscyphus_jackii
-75.62;4.83;Leptoscyphus_jackii
-75.62;4.83;Leptoscyphus_jackii
-75.52;4.83;Leptoscyphus_jackii
